184,无敌破坏王,8.7,414627人评价,迪士尼和皮克斯拿错剧本的产物。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg
185,冰川时代,8.6,491900人评价,松鼠才是角儿。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg
186,雨人,8.7,327404人评价,生活在自己的世界里，也可以让周围的人显得可笑和渺小。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2353324612.jpg
187,恋恋笔记本,8.5,515241人评价,爱情没有那么多借口，如果不能圆满，只能说明爱的不够。 ,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg
188,小偷家族,8.7,644202人评价,我们组成了家。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2530599636.jpg
189,绿里奇迹,8.9,227760人评价,天使暂时离开。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg
190,爱在午夜降临前,8.8,264421人评价,所谓爱情，就是话唠一路，都不会心生腻烦，彼此嫌弃。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg
191,疯狂的石头,8.5,626782人评价,中国版《两杆大烟枪》。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg
192,恐怖游轮,8.5,619260人评价,不要企图在重复中寻找已经失去的爱。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg
193,奇迹男孩,8.6,449432人评价,世界不完美，爱会有奇迹。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2507709428.jpg
194,雨中曲,9.0,161310人评价,骨灰级歌舞片。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg
195,二十二,8.7,230532人评价,有一些东西不应该被遗忘。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2457609817.jpg
196,魔女宅急便,8.6,360563人评价,宫崎骏的电影总让人感觉世界是美好的，阳光明媚的。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg
197,哈利·波特与火焰杯,8.6,419509人评价,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p735391084.jpg
198,海边的曼彻斯特,8.6,378647人评价,我们都有权利不与自己的过去和解。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2421855655.jpg
199,房间,8.8,309063人评价,被偷走的岁月，被伤害的生命，被禁锢的灵魂，终将被希望和善意救赎。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg
200,虎口脱险,8.9,184944人评价,永远看不腻的喜剧。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg
201,人工智能,8.7,343453人评价,对爱的执着，可以超越一切。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg
202,罗生门,8.8,238334人评价,人生的N种可能性。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg
203,可可西里,8.8,230765人评价,坚硬的信仰。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2363208684.jpg
204,2001太空漫游,8.8,225453人评价,现代科幻电影的开山之作，最伟大导演的最伟大影片。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560717825.jpg
205,终结者2：审判日,8.7,273776人评价,少见的超越首部的续集，动作片中的经典。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg
206,寄生虫,8.7,1062203人评价,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561439800.jpg
207,九品芝麻官,8.6,450071人评价,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p648370300.jpg
208,初恋这件小事,8.4,811906人评价,黑小鸭速效美白记。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg
209,城市之光,9.3,102179人评价,永远的小人物，伟大的卓别林。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2170238828.jpg
210,色，戒,8.5,541186人评价,假戏真情，爱欲深海,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg
211,魂断蓝桥,8.8,217055人评价,中国式内在的美国电影。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg
212,牯岭街少年杀人事件,8.8,202269人评价,弱者送给弱者的一刀。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p848381236.jpg
213,遗愿清单,8.7,304202人评价,用剩余不多的时间，去燃烧整个生命。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1208653481.jpg
214,新龙门客栈,8.6,345263人评价,嬉笑怒骂，调风动月。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg
215,大佛普拉斯,8.7,310192人评价,人们可以登上月球，却永远无法探索人们内心的宇宙。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2505928032.jpg
216,海洋,9.1,135809人评价,大海啊，不全是水。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2559581324.jpg
217,源代码,8.5,647559人评价,邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg
218,青蛇,8.6,401442人评价,人生如此，浮生如斯。谁人言，花彼岸，此生情长意短。谁都是不懂爱的罢了。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2570901292.jpg
219,燃情岁月,8.8,230145人评价,传奇，不是每个人都可以拥有。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1023654037.jpg
220,无耻混蛋,8.6,375942人评价,昆汀同学越来越变态了，比北野武还杜琪峰。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575043939.jpg
221,波西米亚狂想曲,8.7,449812人评价,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549558913.jpg
222,穿越时空的少女,8.6,313666人评价,爱上未来的你。 ,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2079334286.jpg
223,血钻,8.7,282280人评价,每个美丽事物背后都是滴血的现实。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg
224,疯狂的麦克斯4：狂暴之路,8.6,404430人评价,“多么美好的一天！”轰轰轰砰咚，啪哒哒哒轰隆隆，磅~,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2236181653.jpg
225,步履不停,8.8,203865人评价,日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2375245718.jpg
226,阿飞正传,8.5,389109人评价,王家卫是一种风格，张国荣是一个代表。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2525770523.jpg
227,谍影重重2,8.7,280677人评价,谁说王家卫镜头很晃？,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg
228,地球上的星星,8.9,163639人评价,天使保护事件始末。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1973489335.jpg
229,完美陌生人,8.5,431083人评价,来啊，互相伤害啊！,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2522331945.jpg
230,彗星来的那一夜,8.5,401639人评价,小成本大魅力。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2187896734.jpg
231,战争之王,8.7,278928人评价,做一颗让别人需要你的棋子。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p792282381.jpg
232,香水,8.5,447422人评价,一个单凭体香达到高潮的男人。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571500223.jpg
233,谍影重重,8.6,335187人评价,哗啦啦啦啦，天在下雨，哗啦啦啦啦，云在哭泣……找自己。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg
234,朗读者,8.6,386547人评价,当爱情跨越年龄的界限，它似乎能变得更久远一点，成为一种责任，一种水到渠成的相濡以沫。 ,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1140984198.jpg
235,东京物语,9.2,101739人评价,东京那么大，如果有一天走失了，恐怕一辈子不能再相见。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1925331564.jpg
236,猜火车,8.5,353100人评价,不可猜的青春迷笛。 ,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p513567548.jpg
237,再次出发之纽约遇见你,8.6,331868人评价,爱我就给我看你的播放列表。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg
238,千钧一发,8.8,199165人评价,一部能引人思考的科幻励志片。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2195672555.jpg
239,浪潮,8.7,217123人评价,世界离独裁只有五天。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1344888983.jpg
240,驴得水,8.3,722490人评价,过去的如果就让它过去了，未来只会越来越糟！,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2393044761.jpg
241,黑客帝国2：重装上阵,8.6,289984人评价,一个精彩的世界观正在缓缓建立。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p443461390.jpg
242,聚焦,8.8,224123人评价,新闻人的理性求真。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2263822658.jpg
243,东京教父,9.0,130836人评价,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p456703618.jpg
244,我爱你,9.0,123739人评价,你要相信，这世上真的有爱存在，不管在什么年纪 ,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1075591188.jpg
245,小萝莉的猴神大叔,8.4,389750人评价,宝莱坞的萝莉与大叔。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510956726.jpg
246,追随,8.9,144807人评价,诺兰的牛逼来源于内心散发出的恐惧。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561545031.jpg
247,无间道2,8.6,313382人评价,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p958008320.jpg
248,黑鹰坠落,8.7,230593人评价,还原真实而残酷的战争。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910900710.jpg
249,一次别离,8.7,209968人评价,只有有信仰的人才能说出事实真相。,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189835254.jpg
250,网络谜踪,8.6,413671人评价,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542848758.jpg
